"","Location","Date","temp"
"32408","Mississippi","193311","55.2"
"32409","Mississippi","193312","55.5"
"32410","Mississippi","193401","49.2"
"32411","Mississippi","193402","45.6"
"32412","Mississippi","193403","53.8"
"32413","Mississippi","193404","64.6"
"32414","Mississippi","193405","71.7"
"32415","Mississippi","193406","80.2"
"32416","Mississippi","193407","82.4"
"32417","Mississippi","193408","82.4"
"32418","Mississippi","193409","74.2"
"32419","Mississippi","193410","67.5"
"32420","Mississippi","193411","56.8"
"32421","Mississippi","193412","46.2"
"32422","Mississippi","193501","47.4"
"32423","Mississippi","193502","49.5"
"32424","Mississippi","193503","61.9"
"32425","Mississippi","193504","63.6"
"32426","Mississippi","193505","71.9"
"32427","Mississippi","193506","76.6"
"32428","Mississippi","193507","81.8"
"32429","Mississippi","193508","82.3"
"32430","Mississippi","193509","74.6"
"32431","Mississippi","193510","66.8"
"32432","Mississippi","193511","53.5"
"32433","Mississippi","193512","40.7"
"32434","Mississippi","193601","42.6"
"32435","Mississippi","193602","43.4"
"32436","Mississippi","193603","59.6"
"32437","Mississippi","193604","61.5"
"32438","Mississippi","193605","72.2"
"32439","Mississippi","193606","80.8"
"32440","Mississippi","193607","81.6"
"32441","Mississippi","193608","81.9"
"32442","Mississippi","193609","79.2"
"32443","Mississippi","193610","65"
"32444","Mississippi","193611","51.3"
"32445","Mississippi","193612","48.6"
"32446","Mississippi","193701","54.2"
"32447","Mississippi","193702","48.1"
"32448","Mississippi","193703","51.5"
"32449","Mississippi","193704","63.8"
"32450","Mississippi","193705","73.2"
"32451","Mississippi","193706","79.6"
"32452","Mississippi","193707","80"
"32453","Mississippi","193708","81.4"
"32454","Mississippi","193709","73.7"
"32455","Mississippi","193710","62"
"32456","Mississippi","193711","50.5"
"32457","Mississippi","193712","46.1"
"32458","Mississippi","193801","46.6"
"32459","Mississippi","193802","54.8"
"32460","Mississippi","193803","63.5"
"32461","Mississippi","193804","63.3"
"32462","Mississippi","193805","72.6"
"32463","Mississippi","193806","77.2"
"32464","Mississippi","193807","81.3"
"32465","Mississippi","193808","81.8"
"32466","Mississippi","193809","75.2"
"32467","Mississippi","193810","66.2"
"32468","Mississippi","193811","53.7"
"32469","Mississippi","193812","46.4"
"32470","Mississippi","193901","49.2"
"32471","Mississippi","193902","51.1"
"32472","Mississippi","193903","58.5"
"32473","Mississippi","193904","61.6"
"32474","Mississippi","193905","71"
"32475","Mississippi","193906","79.1"
"32476","Mississippi","193907","81.5"
"32477","Mississippi","193908","80.1"
"32478","Mississippi","193909","78.2"
"32479","Mississippi","193910","66.2"
"32480","Mississippi","193911","50.9"
"32481","Mississippi","193912","49"
"32482","Mississippi","194001","31.7"
"32483","Mississippi","194002","44.9"
"32484","Mississippi","194003","55.5"
"32485","Mississippi","194004","62.2"
"32486","Mississippi","194005","68.7"
"32487","Mississippi","194006","76.7"
"32488","Mississippi","194007","78.8"
"32489","Mississippi","194008","79.3"
"32490","Mississippi","194009","72.4"
"32491","Mississippi","194010","65"
"32492","Mississippi","194011","52.9"
"32493","Mississippi","194012","51"
"32494","Mississippi","194101","47.2"
"32495","Mississippi","194102","43.8"
"32496","Mississippi","194103","49.8"
"32497","Mississippi","194104","65.4"
"32498","Mississippi","194105","72.6"
"32499","Mississippi","194106","78.6"
"32500","Mississippi","194107","81.1"
"32501","Mississippi","194108","81.3"
"32502","Mississippi","194109","77.4"
"32503","Mississippi","194110","71.5"
"32504","Mississippi","194111","51.7"
"32505","Mississippi","194112","49.2"
"32506","Mississippi","194201","41.9"
"32507","Mississippi","194202","44.2"
"32508","Mississippi","194203","54.9"
"32509","Mississippi","194204","64.6"
"32510","Mississippi","194205","70.7"
"32511","Mississippi","194206","78.7"
"32512","Mississippi","194207","81.5"
"32513","Mississippi","194208","79.2"
"32514","Mississippi","194209","72.7"
"32515","Mississippi","194210","65.7"
"32516","Mississippi","194211","57.2"
"32517","Mississippi","194212","47.8"
"32518","Mississippi","194301","46.8"
"32519","Mississippi","194302","50.3"
"32520","Mississippi","194303","52.5"
"32521","Mississippi","194304","64.5"
"32522","Mississippi","194305","74.7"
"32523","Mississippi","194306","81.7"
"32524","Mississippi","194307","82.6"
"32525","Mississippi","194308","83.4"
"32526","Mississippi","194309","72.2"
"32527","Mississippi","194310","61.9"
"32528","Mississippi","194311","50.6"
"32529","Mississippi","194312","45.8"
"32530","Mississippi","194401","45.3"
"32531","Mississippi","194402","54"
"32532","Mississippi","194403","56.4"
"32533","Mississippi","194404","62.7"
"32534","Mississippi","194405","72.1"
"32535","Mississippi","194406","80.8"
"32536","Mississippi","194407","81.2"
"32537","Mississippi","194408","80.5"
"32538","Mississippi","194409","75.7"
"32539","Mississippi","194410","63.8"
"32540","Mississippi","194411","54.1"
"32541","Mississippi","194412","43.7"
"32542","Mississippi","194501","44.7"
"32543","Mississippi","194502","51.1"
"32544","Mississippi","194503","63.1"
"32545","Mississippi","194504","65.3"
"32546","Mississippi","194505","68.6"
"32547","Mississippi","194506","78.2"
"32548","Mississippi","194507","79.6"
"32549","Mississippi","194508","79.7"
"32550","Mississippi","194509","77"
"32551","Mississippi","194510","62.8"
"32552","Mississippi","194511","56.8"
"32553","Mississippi","194512","41.6"
"32554","Mississippi","194601","45.8"
"32555","Mississippi","194602","50.5"
"32556","Mississippi","194603","60"
"32557","Mississippi","194604","66.8"
"32558","Mississippi","194605","69.7"
"32559","Mississippi","194606","76.4"
"32560","Mississippi","194607","79.5"
"32561","Mississippi","194608","78.4"
"32562","Mississippi","194609","73.5"
"32563","Mississippi","194610","64.9"
"32564","Mississippi","194611","58.5"
"32565","Mississippi","194612","51"
"32566","Mississippi","194701","47.6"
"32567","Mississippi","194702","40.8"
"32568","Mississippi","194703","48.9"
"32569","Mississippi","194704","64.8"
"32570","Mississippi","194705","70"
"32571","Mississippi","194706","78"
"32572","Mississippi","194707","78.1"
"32573","Mississippi","194708","82.3"
"32574","Mississippi","194709","76.6"
"32575","Mississippi","194710","69.9"
"32576","Mississippi","194711","52"
"32577","Mississippi","194712","47.5"
"32578","Mississippi","194801","37.6"
"32579","Mississippi","194802","47.9"
"32580","Mississippi","194803","57.4"
"32581","Mississippi","194804","67.4"
"32582","Mississippi","194805","71.9"
"32583","Mississippi","194806","79.8"
"32584","Mississippi","194807","82.4"
"32585","Mississippi","194808","79.4"
"32586","Mississippi","194809","72.5"
"32587","Mississippi","194810","62.2"
"32588","Mississippi","194811","55.1"
"32589","Mississippi","194812","50.2"
"32590","Mississippi","194901","52"
"32591","Mississippi","194902","51.8"
"32592","Mississippi","194903","54.7"
"32593","Mississippi","194904","62.3"
"32594","Mississippi","194905","73.2"
"32595","Mississippi","194906","78.7"
"32596","Mississippi","194907","81.1"
"32597","Mississippi","194908","79.6"
"32598","Mississippi","194909","73.3"
"32599","Mississippi","194910","68.2"
"32600","Mississippi","194911","53.5"
"32601","Mississippi","194912","50"
"32602","Mississippi","195001","57.9"
"32603","Mississippi","195002","53.3"
"32604","Mississippi","195003","53.1"
"32605","Mississippi","195004","60.1"
"32606","Mississippi","195005","74"
"32607","Mississippi","195006","78"
"32608","Mississippi","195007","78.6"
"32609","Mississippi","195008","77.9"
"32610","Mississippi","195009","72.9"
"32611","Mississippi","195010","67.1"
"32612","Mississippi","195011","49.8"
"32613","Mississippi","195012","42.1"
"32614","Mississippi","195101","47"
"32615","Mississippi","195102","49.2"
"32616","Mississippi","195103","56.6"
"32617","Mississippi","195104","61.4"
"32618","Mississippi","195105","71.6"
"32619","Mississippi","195106","78.8"
"32620","Mississippi","195107","81.7"
"32621","Mississippi","195108","83.7"
"32622","Mississippi","195109","76.1"
"32623","Mississippi","195110","66.2"
"32624","Mississippi","195111","49.1"
"32625","Mississippi","195112","50.9"
"32626","Mississippi","195201","53.3"
"32627","Mississippi","195202","52.5"
"32628","Mississippi","195203","53.8"
"32629","Mississippi","195204","61"
"32630","Mississippi","195205","71.7"
"32631","Mississippi","195206","82.4"
"32632","Mississippi","195207","82.8"
"32633","Mississippi","195208","81.8"
"32634","Mississippi","195209","73.1"
"32635","Mississippi","195210","57.4"
"32636","Mississippi","195211","52"
"32637","Mississippi","195212","46.4"
"32638","Mississippi","195301","49.7"
"32639","Mississippi","195302","49.4"
"32640","Mississippi","195303","59.8"
"32641","Mississippi","195304","61.6"
"32642","Mississippi","195305","73.7"
"32643","Mississippi","195306","83"
"32644","Mississippi","195307","80.7"
"32645","Mississippi","195308","79.6"
"32646","Mississippi","195309","74.7"
"32647","Mississippi","195310","66"
"32648","Mississippi","195311","52.6"
"32649","Mississippi","195312","44.3"
"32650","Mississippi","195401","47.2"
"32651","Mississippi","195402","53.6"
"32652","Mississippi","195403","54.7"
"32653","Mississippi","195404","68.1"
"32654","Mississippi","195405","66.8"
"32655","Mississippi","195406","80.2"
"32656","Mississippi","195407","83.5"
"32657","Mississippi","195408","84.2"
"32658","Mississippi","195409","78.1"
"32659","Mississippi","195410","66.1"
"32660","Mississippi","195411","52.3"
"32661","Mississippi","195412","46.2"
"32662","Mississippi","195501","44.4"
"32663","Mississippi","195502","48.8"
"32664","Mississippi","195503","59"
"32665","Mississippi","195504","67"
"32666","Mississippi","195505","74.3"
"32667","Mississippi","195506","74.7"
"32668","Mississippi","195507","80.6"
"32669","Mississippi","195508","80.2"
"32670","Mississippi","195509","77.4"
"32671","Mississippi","195510","63.3"
"32672","Mississippi","195511","52.6"
"32673","Mississippi","195512","46.9"
"32674","Mississippi","195601","42.8"
"32675","Mississippi","195602","53.3"
"32676","Mississippi","195603","54.8"
"32677","Mississippi","195604","62.3"
"32678","Mississippi","195605","74.4"
"32679","Mississippi","195606","76.7"
"32680","Mississippi","195607","81.5"
"32681","Mississippi","195608","80.8"
"32682","Mississippi","195609","73.3"
"32683","Mississippi","195610","66.1"
"32684","Mississippi","195611","52.4"
"32685","Mississippi","195612","54.1"
"32686","Mississippi","195701","47.4"
"32687","Mississippi","195702","55.9"
"32688","Mississippi","195703","53.5"
"32689","Mississippi","195704","65.4"
"32690","Mississippi","195705","72.4"
"32691","Mississippi","195706","78.7"
"32692","Mississippi","195707","80.7"
"32693","Mississippi","195708","79.4"
"32694","Mississippi","195709","73.1"
"32695","Mississippi","195710","60.4"
"32696","Mississippi","195711","54.7"
"32697","Mississippi","195712","49.4"
"32698","Mississippi","195801","40.4"
"32699","Mississippi","195802","39.6"
"32700","Mississippi","195803","50.3"
"32701","Mississippi","195804","63.6"
"32702","Mississippi","195805","71.6"
"32703","Mississippi","195806","78.2"
"32704","Mississippi","195807","80.3"
"32705","Mississippi","195808","79.3"
"32706","Mississippi","195809","75.9"
"32707","Mississippi","195810","63.1"
"32708","Mississippi","195811","55.7"
"32709","Mississippi","195812","42.6"
"32710","Mississippi","195901","42.5"
"32711","Mississippi","195902","49.4"
"32712","Mississippi","195903","53.4"
"32713","Mississippi","195904","62.7"
"32714","Mississippi","195905","73.8"
"32715","Mississippi","195906","77.1"
"32716","Mississippi","195907","80"
"32717","Mississippi","195908","80.5"
"32718","Mississippi","195909","75.4"
"32719","Mississippi","195910","66.7"
"32720","Mississippi","195911","50.6"
"32721","Mississippi","195912","47.2"
"32722","Mississippi","196001","43.9"
"32723","Mississippi","196002","43"
"32724","Mississippi","196003","45.8"
"32725","Mississippi","196004","65.2"
"32726","Mississippi","196005","68.9"
"32727","Mississippi","196006","78.6"
"32728","Mississippi","196007","82.3"
"32729","Mississippi","196008","80"
"32730","Mississippi","196009","75.2"
"32731","Mississippi","196010","65.7"
"32732","Mississippi","196011","53.8"
"32733","Mississippi","196012","42.6"
"32734","Mississippi","196101","39.4"
"32735","Mississippi","196102","51.7"
"32736","Mississippi","196103","58.4"
"32737","Mississippi","196104","60"
"32738","Mississippi","196105","69.3"
"32739","Mississippi","196106","74.8"
"32740","Mississippi","196107","78.4"
"32741","Mississippi","196108","78"
"32742","Mississippi","196109","74.6"
"32743","Mississippi","196110","62.6"
"32744","Mississippi","196111","53.9"
"32745","Mississippi","196112","46.9"
"32746","Mississippi","196201","41.2"
"32747","Mississippi","196202","55.7"
"32748","Mississippi","196203","50.9"
"32749","Mississippi","196204","61.4"
"32750","Mississippi","196205","75"
"32751","Mississippi","196206","77.5"
"32752","Mississippi","196207","82.4"
"32753","Mississippi","196208","81.3"
"32754","Mississippi","196209","75.6"
"32755","Mississippi","196210","66.9"
"32756","Mississippi","196211","51.8"
"32757","Mississippi","196212","44.1"
"32758","Mississippi","196301","38.6"
"32759","Mississippi","196302","41.7"
"32760","Mississippi","196303","59.1"
"32761","Mississippi","196304","67.2"
"32762","Mississippi","196305","72.9"
"32763","Mississippi","196306","79"
"32764","Mississippi","196307","79.8"
"32765","Mississippi","196308","80.5"
"32766","Mississippi","196309","74"
"32767","Mississippi","196310","67.7"
"32768","Mississippi","196311","54.6"
"32769","Mississippi","196312","37"
"32770","Mississippi","196401","42.8"
"32771","Mississippi","196402","43.2"
"32772","Mississippi","196403","54.7"
"32773","Mississippi","196404","66.3"
"32774","Mississippi","196405","72.6"
"32775","Mississippi","196406","78.9"
"32776","Mississippi","196407","79.9"
"32777","Mississippi","196408","79.7"
"32778","Mississippi","196409","75"
"32779","Mississippi","196410","60.4"
"32780","Mississippi","196411","57"
"32781","Mississippi","196412","48"
"32782","Mississippi","196501","47.2"
"32783","Mississippi","196502","45.9"
"32784","Mississippi","196503","49.6"
"32785","Mississippi","196504","67.7"
"32786","Mississippi","196505","73.3"
"32787","Mississippi","196506","77.3"
"32788","Mississippi","196507","81"
"32789","Mississippi","196508","79.4"
"32790","Mississippi","196509","75.4"
"32791","Mississippi","196510","62.6"
"32792","Mississippi","196511","58.8"
"32793","Mississippi","196512","48"
"32794","Mississippi","196601","39.7"
"32795","Mississippi","196602","46.3"
"32796","Mississippi","196603","54.2"
"32797","Mississippi","196604","64.1"
"32798","Mississippi","196605","70.6"
"32799","Mississippi","196606","75.9"
"32800","Mississippi","196607","82.3"
"32801","Mississippi","196608","78"
"32802","Mississippi","196609","73.3"
"32803","Mississippi","196610","60.7"
"32804","Mississippi","196611","55.8"
"32805","Mississippi","196612","46"
"32806","Mississippi","196701","45.2"
"32807","Mississippi","196702","44"
"32808","Mississippi","196703","59.3"
"32809","Mississippi","196704","68.7"
"32810","Mississippi","196705","69.5"
"32811","Mississippi","196706","77.9"
"32812","Mississippi","196707","77.3"
"32813","Mississippi","196708","76.1"
"32814","Mississippi","196709","69.8"
"32815","Mississippi","196710","61.5"
"32816","Mississippi","196711","51.7"
"32817","Mississippi","196712","49.7"
"32818","Mississippi","196801","42.3"
"32819","Mississippi","196802","40.3"
"32820","Mississippi","196803","52"
"32821","Mississippi","196804","64.6"
"32822","Mississippi","196805","70"
"32823","Mississippi","196806","78.4"
"32824","Mississippi","196807","79.4"
"32825","Mississippi","196808","79.9"
"32826","Mississippi","196809","71.5"
"32827","Mississippi","196810","64.2"
"32828","Mississippi","196811","51.5"
"32829","Mississippi","196812","43.8"
"32830","Mississippi","196901","44.8"
"32831","Mississippi","196902","46.6"
"32832","Mississippi","196903","48"
"32833","Mississippi","196904","64.4"
"32834","Mississippi","196905","70.7"
"32835","Mississippi","196906","78.5"
"32836","Mississippi","196907","82.6"
"32837","Mississippi","196908","78.4"
"32838","Mississippi","196909","73"
"32839","Mississippi","196910","64.4"
"32840","Mississippi","196911","51.3"
"32841","Mississippi","196912","44.9"
"32842","Mississippi","197001","38.9"
"32843","Mississippi","197002","44.6"
"32844","Mississippi","197003","52.4"
"32845","Mississippi","197004","66.5"
"32846","Mississippi","197005","71.6"
"32847","Mississippi","197006","76.9"
"32848","Mississippi","197007","79.2"
"32849","Mississippi","197008","79.9"
"32850","Mississippi","197009","77.9"
"32851","Mississippi","197010","62.8"
"32852","Mississippi","197011","50.2"
"32853","Mississippi","197012","50.2"
"32854","Mississippi","197101","45.4"
"32855","Mississippi","197102","46.6"
"32856","Mississippi","197103","51"
"32857","Mississippi","197104","62.1"
"32858","Mississippi","197105","67.3"
"32859","Mississippi","197106","79.1"
"32860","Mississippi","197107","79.5"
"32861","Mississippi","197108","78.3"
"32862","Mississippi","197109","75.7"
"32863","Mississippi","197110","68.3"
"32864","Mississippi","197111","52.6"
"32865","Mississippi","197112","54.7"
"32866","Mississippi","197201","48.6"
"32867","Mississippi","197202","48"
"32868","Mississippi","197203","56.2"
"32869","Mississippi","197204","64.4"
"32870","Mississippi","197205","70.2"
"32871","Mississippi","197206","77.1"
"32872","Mississippi","197207","78.5"
"32873","Mississippi","197208","80.2"
"32874","Mississippi","197209","78.5"
"32875","Mississippi","197210","64.2"
"32876","Mississippi","197211","49.8"
"32877","Mississippi","197212","46.7"
"32878","Mississippi","197301","42.6"
"32879","Mississippi","197302","45.2"
"32880","Mississippi","197303","60"
"32881","Mississippi","197304","60.9"
"32882","Mississippi","197305","68.9"
"32883","Mississippi","197306","78.6"
"32884","Mississippi","197307","81.2"
"32885","Mississippi","197308","78.1"
"32886","Mississippi","197309","76.3"
"32887","Mississippi","197310","68.1"
"32888","Mississippi","197311","58.9"
"32889","Mississippi","197312","46"
"32890","Mississippi","197401","51.5"
"32891","Mississippi","197402","48.1"
"32892","Mississippi","197403","61"
"32893","Mississippi","197404","62.4"
"32894","Mississippi","197405","73"
"32895","Mississippi","197406","74.3"
"32896","Mississippi","197407","80"
"32897","Mississippi","197408","78.6"
"32898","Mississippi","197409","70.4"
"32899","Mississippi","197410","61.5"
"32900","Mississippi","197411","53.6"
"32901","Mississippi","197412","47.2"
"32902","Mississippi","197501","49.1"
"32903","Mississippi","197502","50.6"
"32904","Mississippi","197503","54.1"
"32905","Mississippi","197504","61.6"
"32906","Mississippi","197505","72.6"
"32907","Mississippi","197506","77.1"
"32908","Mississippi","197507","79.9"
"32909","Mississippi","197508","79.2"
"32910","Mississippi","197509","70.8"
"32911","Mississippi","197510","64.4"
"32912","Mississippi","197511","54.5"
"32913","Mississippi","197512","45.6"
"32914","Mississippi","197601","41.8"
"32915","Mississippi","197602","54.3"
"32916","Mississippi","197603","58.6"
"32917","Mississippi","197604","63.6"
"32918","Mississippi","197605","66"
"32919","Mississippi","197606","75.2"
"32920","Mississippi","197607","79.4"
"32921","Mississippi","197608","78.3"
"32922","Mississippi","197609","73"
"32923","Mississippi","197610","58.1"
"32924","Mississippi","197611","45.8"
"32925","Mississippi","197612","42.8"
"32926","Mississippi","197701","33.5"
"32927","Mississippi","197702","46.7"
"32928","Mississippi","197703","58"
"32929","Mississippi","197704","65.1"
"32930","Mississippi","197705","73.4"
"32931","Mississippi","197706","80.5"
"32932","Mississippi","197707","81.8"
"32933","Mississippi","197708","80.4"
"32934","Mississippi","197709","77.1"
"32935","Mississippi","197710","61.4"
"32936","Mississippi","197711","56"
"32937","Mississippi","197712","45.7"
"32938","Mississippi","197801","35.4"
"32939","Mississippi","197802","38"
"32940","Mississippi","197803","51.3"
"32941","Mississippi","197804","64.8"
"32942","Mississippi","197805","71.1"
"32943","Mississippi","197806","78.6"
"32944","Mississippi","197807","81.9"
"32945","Mississippi","197808","80.2"
"32946","Mississippi","197809","76.8"
"32947","Mississippi","197810","62.6"
"32948","Mississippi","197811","59.1"
"32949","Mississippi","197812","46.7"
"32950","Mississippi","197901","36.8"
"32951","Mississippi","197902","43.2"
"32952","Mississippi","197903","56"
"32953","Mississippi","197904","64.4"
"32954","Mississippi","197905","69.7"
"32955","Mississippi","197906","76.5"
"32956","Mississippi","197907","80.4"
"32957","Mississippi","197908","79.2"
"32958","Mississippi","197909","72.8"
"32959","Mississippi","197910","64"
"32960","Mississippi","197911","51"
"32961","Mississippi","197912","45.5"
"32962","Mississippi","198001","46.7"
"32963","Mississippi","198002","43.2"
"32964","Mississippi","198003","52.4"
"32965","Mississippi","198004","60.8"
"32966","Mississippi","198005","71.1"
"32967","Mississippi","198006","78.7"
"32968","Mississippi","198007","84"
"32969","Mississippi","198008","82.4"
"32970","Mississippi","198009","79"
"32971","Mississippi","198010","60.9"
"32972","Mississippi","198011","52"
"32973","Mississippi","198012","45.5"
"32974","Mississippi","198101","40.5"
"32975","Mississippi","198102","47.6"
"32976","Mississippi","198103","53.4"
"32977","Mississippi","198104","68.8"
"32978","Mississippi","198105","68.6"
"32979","Mississippi","198106","80.3"
"32980","Mississippi","198107","82.1"
"32981","Mississippi","198108","80.4"
"32982","Mississippi","198109","72"
"32983","Mississippi","198110","63.1"
"32984","Mississippi","198111","56.2"
"32985","Mississippi","198112","44.1"
"32986","Mississippi","198201","43.9"
"32987","Mississippi","198202","46.2"
"32988","Mississippi","198203","58.8"
"32989","Mississippi","198204","61.4"
"32990","Mississippi","198205","72.8"
"32991","Mississippi","198206","77.4"
"32992","Mississippi","198207","80.9"
"32993","Mississippi","198208","79.9"
"32994","Mississippi","198209","72.6"
"32995","Mississippi","198210","63.6"
"32996","Mississippi","198211","55.2"
"32997","Mississippi","198212","52.4"
"32998","Mississippi","198301","42.7"
"32999","Mississippi","198302","47.1"
"33000","Mississippi","198303","52.6"
"33001","Mississippi","198304","58.2"
"33002","Mississippi","198305","69.3"
"33003","Mississippi","198306","75.3"
"33004","Mississippi","198307","81.1"
"33005","Mississippi","198308","81.9"
"33006","Mississippi","198309","72.9"
"33007","Mississippi","198310","64.7"
"33008","Mississippi","198311","54.1"
"33009","Mississippi","198312","40.4"
"33010","Mississippi","198401","38.9"
"33011","Mississippi","198402","49.1"
"33012","Mississippi","198403","54.5"
"33013","Mississippi","198404","62.1"
"33014","Mississippi","198405","69.8"
"33015","Mississippi","198406","77.8"
"33016","Mississippi","198407","79.1"
"33017","Mississippi","198408","78"
"33018","Mississippi","198409","72.9"
"33019","Mississippi","198410","69.2"
"33020","Mississippi","198411","52.6"
"33021","Mississippi","198412","56.1"
"33022","Mississippi","198501","36.9"
"33023","Mississippi","198502","44.3"
"33024","Mississippi","198503","59.9"
"33025","Mississippi","198504","64.7"
"33026","Mississippi","198505","71.4"
"33027","Mississippi","198506","78.5"
"33028","Mississippi","198507","79.6"
"33029","Mississippi","198508","79.3"
"33030","Mississippi","198509","73.5"
"33031","Mississippi","198510","67.6"
"33032","Mississippi","198511","60.8"
"33033","Mississippi","198512","41.9"
"33034","Mississippi","198601","44.2"
"33035","Mississippi","198602","52.2"
"33036","Mississippi","198603","55.7"
"33037","Mississippi","198604","64"
"33038","Mississippi","198605","72.2"
"33039","Mississippi","198606","79.5"
"33040","Mississippi","198607","82.9"
"33041","Mississippi","198608","79.1"
"33042","Mississippi","198609","77.6"
"33043","Mississippi","198610","64.5"
"33044","Mississippi","198611","57.3"
"33045","Mississippi","198612","45.5"
"33046","Mississippi","198701","42.9"
"33047","Mississippi","198702","49.4"
"33048","Mississippi","198703","55.6"
"33049","Mississippi","198704","61.1"
"33050","Mississippi","198705","74.5"
"33051","Mississippi","198706","77.7"
"33052","Mississippi","198707","80.6"
"33053","Mississippi","198708","81.8"
"33054","Mississippi","198709","74.1"
"33055","Mississippi","198710","58.7"
"33056","Mississippi","198711","55.6"
"33057","Mississippi","198712","50.2"
"33058","Mississippi","198801","40.1"
"33059","Mississippi","198802","45.9"
"33060","Mississippi","198803","54.4"
"33061","Mississippi","198804","63.8"
"33062","Mississippi","198805","69.5"
"33063","Mississippi","198806","77.7"
"33064","Mississippi","198807","80.2"
"33065","Mississippi","198808","81"
"33066","Mississippi","198809","75.5"
"33067","Mississippi","198810","60.1"
"33068","Mississippi","198811","57.2"
"33069","Mississippi","198812","47.1"
"33070","Mississippi","198901","50.7"
"33071","Mississippi","198902","46.5"
"33072","Mississippi","198903","56.6"
"33073","Mississippi","198904","61.9"
"33074","Mississippi","198905","69.9"
"33075","Mississippi","198906","76.6"
"33076","Mississippi","198907","79"
"33077","Mississippi","198908","79"
"33078","Mississippi","198909","72.7"
"33079","Mississippi","198910","62.9"
"33080","Mississippi","198911","55.5"
"33081","Mississippi","198912","37.9"
"33082","Mississippi","199001","50"
"33083","Mississippi","199002","54.9"
"33084","Mississippi","199003","57.7"
"33085","Mississippi","199004","62.2"
"33086","Mississippi","199005","70"
"33087","Mississippi","199006","79"
"33088","Mississippi","199007","80.1"
"33089","Mississippi","199008","80.6"
"33090","Mississippi","199009","77"
"33091","Mississippi","199010","62.5"
"33092","Mississippi","199011","56.9"
"33093","Mississippi","199012","50.2"
"33094","Mississippi","199101","44.6"
"33095","Mississippi","199102","50.4"
"33096","Mississippi","199103","57.3"
"33097","Mississippi","199104","66.1"
"33098","Mississippi","199105","73.8"
"33099","Mississippi","199106","78.4"
"33100","Mississippi","199107","81.3"
"33101","Mississippi","199108","79.2"
"33102","Mississippi","199109","74.4"
"33103","Mississippi","199110","65.2"
"33104","Mississippi","199111","50.4"
"33105","Mississippi","199112","50.7"
"33106","Mississippi","199201","44.3"
"33107","Mississippi","199202","52.1"
"33108","Mississippi","199203","55.8"
"33109","Mississippi","199204","62.6"
"33110","Mississippi","199205","69.4"
"33111","Mississippi","199206","76.1"
"33112","Mississippi","199207","80.6"
"33113","Mississippi","199208","76.2"
"33114","Mississippi","199209","73.6"
"33115","Mississippi","199210","63.3"
"33116","Mississippi","199211","51.8"
"33117","Mississippi","199212","47.9"
"33118","Mississippi","199301","47.7"
"33119","Mississippi","199302","47"
"33120","Mississippi","199303","52.4"
"33121","Mississippi","199304","59.1"
"33122","Mississippi","199305","69.3"
"33123","Mississippi","199306","78.3"
"33124","Mississippi","199307","82.3"
"33125","Mississippi","199308","81.4"
"33126","Mississippi","199309","74.3"
"33127","Mississippi","199310","63"
"33128","Mississippi","199311","51.6"
"33129","Mississippi","199312","46.1"
"33130","Mississippi","199401","41.2"
"33131","Mississippi","199402","49.4"
"33132","Mississippi","199403","55.8"
"33133","Mississippi","199404","65.6"
"33134","Mississippi","199405","69.4"
"33135","Mississippi","199406","79"
"33136","Mississippi","199407","78.6"
"33137","Mississippi","199408","78.1"
"33138","Mississippi","199409","72.8"
"33139","Mississippi","199410","64.7"
"33140","Mississippi","199411","58.3"
"33141","Mississippi","199412","49.6"
"33142","Mississippi","199501","46.2"
"33143","Mississippi","199502","48.3"
"33144","Mississippi","199503","58.2"
"33145","Mississippi","199504","64"
"33146","Mississippi","199505","72.7"
"33147","Mississippi","199506","76"
"33148","Mississippi","199507","81.3"
"33149","Mississippi","199508","82.6"
"33150","Mississippi","199509","74"
"33151","Mississippi","199510","63.8"
"33152","Mississippi","199511","50.5"
"33153","Mississippi","199512","45.7"
"33154","Mississippi","199601","44.4"
"33155","Mississippi","199602","48.2"
"33156","Mississippi","199603","51"
"33157","Mississippi","199604","60.8"
"33158","Mississippi","199605","74.4"
"33159","Mississippi","199606","77.6"
"33160","Mississippi","199607","80.5"
"33161","Mississippi","199608","78.5"
"33162","Mississippi","199609","72.9"
"33163","Mississippi","199610","64"
"33164","Mississippi","199611","53.8"
"33165","Mississippi","199612","50.1"
"33166","Mississippi","199701","45"
"33167","Mississippi","199702","50.9"
"33168","Mississippi","199703","60.4"
"33169","Mississippi","199704","59.2"
"33170","Mississippi","199705","68.9"
"33171","Mississippi","199706","76"
"33172","Mississippi","199707","81.3"
"33173","Mississippi","199708","78.6"
"33174","Mississippi","199709","75.6"
"33175","Mississippi","199710","63.7"
"33176","Mississippi","199711","50.4"
"33177","Mississippi","199712","44.9"
"33178","Mississippi","199801","48.7"
"33179","Mississippi","199802","49.9"
"33180","Mississippi","199803","54.9"
"33181","Mississippi","199804","62.2"
"33182","Mississippi","199805","74.1"
"33183","Mississippi","199806","81.6"
"33184","Mississippi","199807","82.9"
"33185","Mississippi","199808","81.4"
"33186","Mississippi","199809","78.8"
"33187","Mississippi","199810","67.6"
"33188","Mississippi","199811","58"
"33189","Mississippi","199812","50.1"
"33190","Mississippi","199901","49.8"
"33191","Mississippi","199902","53.3"
"33192","Mississippi","199903","53.6"
"33193","Mississippi","199904","68"
